projectID,projectAcronym,organisationID,vatNumber,name,shortName,SME,activityType,street,postCode,city,country,nutsCode,geolocation,organizationURL,contactForm,contentUpdateDate,rcn,order,role,ecContribution,netEcContribution,totalCost,endOfParticipation,active,source_programme
101136216,HEDGE-IoT,996273809,SI20389264,ELEKTRO GORENJSKA PODJETJE ZA DISTRIBUCIJO ELEKTRICNE ENERGIJE DD,EG,false,PRC,ULICA MIRKA VADNOVA 3A,4000,Kranj,SI,SI042,"46.2441738,14.3709756131324",http://www.elektro-gorenjska.si,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/996273809/101136216,2026-03-24 16:16:58,2209317,38,participant,104125.0,104125.0,148750.0,false,,HORIZON
101136216,HEDGE-IoT,990685833,EL099602177,HARDWARE AND SOFTWARE ENGINEERING EPE,HSE,true,PRC,DIONYSSOU 177,151 24,MAROUSI ATHINA,EL,EL301,"38.0546653,23.8081533",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/990685833/101136216,2026-03-24 16:16:58,1977441,26,participant,383250.0,383250.0,547500.0,false,,HORIZON
101136216,HEDGE-IoT,973746432,EL094402295,EUROPEAN DYNAMICS ADVANCED INFORMATION TECHNOLOGY AND TELECOMMUNICATION SYSTEMS SA,European Dynamics SA.,true,PRC,FRAGOKLISSIAS 18 & SAMOU 53 STR,151 25,MAROUSI ATHINA,EL,EL301,"38.045574349999995,23.805270162605616",http://www.eurodyn.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/973746432/101136216,2026-03-24 16:16:58,1920764,1,thirdParty,0.0,344750.0,0.0,false,,HORIZON
101136216,HEDGE-IoT,954530344,NL851029279B01,STICHTING VU,,false,HES,DE BOELELAAN 1105,1081 HV,Amsterdam,NL,NL32B,"52.3347068,4.8664359",http://www.vu.nl,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/954530344/101136216,2026-03-24 16:16:58,1905554,33,participant,428750.0,428750.0,428750.0,false,,HORIZON
101136216,HEDGE-IoT,940068323,PT510640591,CENTRO DE INVESTIGACAO EM ENERGIA REN - STATE GRID SA,R&D NESTER,false,PRC,"RUA CIDADE DE GOA, 4-B",2685 038,Sacavem,PT,PT1A0,"38.7865898,-9.1037129",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/940068323/101136216,2026-03-24 16:16:58,2663589,11,participant,311106.25,311106.25,0.0,false,,HORIZON
101136216,HEDGE-IoT,999971837,SI55560822,INSTITUT JOZEF STEFAN,JSI,false,REC,Jamova 39,1000,Ljubljana,SI,SI041,"46.04213075,14.4882416374036",http://www.ijs.si/,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999971837/101136216,2026-03-24 16:16:58,1905812,41,participant,161875.0,161875.0,161875.0,false,,HORIZON
101136216,HEDGE-IoT,999988909,NL002875718B01,NEDERLANDSE ORGANISATIE VOOR TOEGEPAST NATUURWETENSCHAPPELIJK ONDERZOEK TNO,TNO,false,REC,ANNA VAN BUERENPLEIN 1,2595 DA,DEN HAAG,NL,NL361,"52.0822233,4.3257144",http://www.tno.nl,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999988909/101136216,2026-03-24 16:16:58,1906036,6,participant,936700.0,936700.0,936700.0,false,,HORIZON
101136216,HEDGE-IoT,917799839,IT05816611007,ARETI S.P.A.,,false,PRC,PIAZZALE OSTIENSE 2,00154,Roma,IT,ITI43,"41.81435465,12.226936957567165",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/917799839/101136216,2026-03-24 16:16:58,1959812,28,participant,515375.0,515375.0,736250.0,false,,HORIZON
101136216,HEDGE-IoT,888919738,HR55191916939,KONCAR - DIGITAL DOO ZA DIGITALNE USLUGE,,false,PRC,FALLEROVO SETALISTE 22,10000,Zagreb,HR,HR050,"45.8012257,15.93454017441989",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/888919738/101136216,2026-03-24 16:16:58,1973777,42,participant,110687.5,110687.5,158125.0,false,,HORIZON
101136216,HEDGE-IoT,999983962,DE121689807,RHEINISCH-WESTFAELISCHE TECHNISCHE HOCHSCHULE AACHEN,RWTH AACHEN,false,HES,TEMPLERGRABEN 55,52062,Aachen,DE,DEA2D,"50.7777954,6.07779426513182",http://www.rwth-aachen.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999983962/101136216,2026-03-24 16:16:58,1905639,2,participant,683625.0,683625.0,683625.0,false,,HORIZON
101136216,HEDGE-IoT,932760440,FI26473754,TEKNOLOGIAN TUTKIMUSKESKUS VTT OY,VTT,false,REC,TEKNIIKANTIE 21,02150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101136216,2026-03-24 16:16:58,2104951,8,participant,868800.0,868800.0,868800.0,false,,HORIZON
101136216,HEDGE-IoT,999938954,EL090000045,DIMOSIA EPICHEIRISI ILEKTRISMOU ANONYMI ETAIREIA,PUBLIC POWER CORPORATION SA,false,PRC,CHALKOKONDYLI STREET 30,104 32,ATHINA,EL,EL303,"37.9839412,23.7283052",http://www.dei.gr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999938954/101136216,2026-03-24 16:16:58,1907089,22,participant,418250.0,418250.0,597500.0,false,,HORIZON
101136216,HEDGE-IoT,940666231,PT502011475,MODELO CONTINENTE HIPERMERCADOS S.A.,MODELO CONTINENTE HIPERMERCADOS S.A.,false,PRC,RUA JOAO MENDONCA 505,4464-503,Senhora Da Hora,PT,PT11A,"41.1825191,-8.65583",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/940666231/101136216,2026-03-24 16:16:58,2635383,36,thirdParty,0.0,105875.0,0.0,false,,HORIZON
101136216,HEDGE-IoT,941124556,PT509211690,MC SHARED SERVICES SA,SONAE,false,PRC,"LUGAR DO ESPIDO, VIA NORTE",4470-177,Maia,PT,PT11A,"37.826707,-25.3938782",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/941124556/101136216,2026-03-24 16:16:58,2517420,36,participant,370562.5,63000.0,529375.0,false,,HORIZON
101136216,HEDGE-IoT,999513706,PT504441361,"INESC TEC - INSTITUTO DE ENGENHARIADE SISTEMAS E COMPUTADORES, TECNOLOGIA E CIENCIA",INESC TEC,false,REC,RUA DR ROBERTO FRIAS CAMPUS DA FEUP,4200 465,PORTO,PT,PT,"41.1494512,-8.6107884",http://www.inesctec.pt,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999513706/101136216,2026-03-24 16:16:58,1913519,5,participant,520000.0,520000.0,520000.0,false,,HORIZON
101136216,HEDGE-IoT,904290746,PT500960577,COOPERATIVE ELECTRICA DO VALE DESTE CRL,,false,OTH,RUA PADRE DOMINGOS JOAQUIM PEREIRA  1233,4760-563,LOURO VILA NOVA DE FAMALICAO,PT,PT119,"41.4065175,-8.5187481",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/904290746/101136216,2026-03-24 16:16:58,1983848,34,participant,296250.0,296250.0,296250.0,false,,HORIZON
101136216,HEDGE-IoT,930262593,IT09898921003,DS TECH SRL,,true,PRC,VIA SALARIA 719,00138,Roma,IT,ITI43,"41.81435465,12.226936957567165",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/930262593/101136216,2026-03-24 16:16:58,1967883,43,participant,590625.0,590625.0,843750.0,false,,HORIZON
101136216,HEDGE-IoT,919489191,,INTERNATIONAL DATA SPACES EV,INTERNATIONAL DATA SPACES ASSOCIATION IDSA,false,REC,EMIL FIGGE STRASSE 80,44227,DORTMUND,DE,DEA52,"52.5205974,13.401979511988369",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/919489191/101136216,2026-03-24 16:16:58,3099713,12,participant,317500.0,317500.0,317500.0,false,,HORIZON
101136216,HEDGE-IoT,903751329,IT07305361003,ACEA ENERGIA SPA,,false,PRC,PIAZZALE OSTIENSE 2,00154,Roma,IT,ITI43,"41.81435465,12.226936957567165",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/903751329/101136216,2026-03-24 16:16:58,1959804,30,participant,222031.25,222031.25,0.0,false,,HORIZON
101136216,HEDGE-IoT,947337891,LU17535424,EUROPEAN DYNAMICS LUXEMBOURG SA,ED LUXEMBOURG,false,PRC,"5, PLACE DE LA GARE",1616,LUXEMBOURG,LU,LU000,"49.6402081,6.14774060306727",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/947337891/101136216,2026-03-24 16:16:58,2517878,1,coordinator,1195687.5,850937.5,1708125.0,false,,HORIZON
101136216,HEDGE-IoT,882422193,FI29858668,ENERVA OY,,false,PRC,JOHTOKATU 1,50130,Mikkeli,FI,FI1DA,"61.682288650000004,27.229437559573515",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/882422193/101136216,2026-03-24 16:16:58,1985496,20,participant,233625.0,233625.0,333750.0,false,,HORIZON
101136216,HEDGE-IoT,999897244,RO22736939,UNIVERSITATEA TEHNICA CLUJ-NAPOCA,UTC,false,HES,STR MEMORANDUMULUI 28,400114,CLUJ NAPOCA,RO,RO113,"46.7692926,23.5856779",https://www.utcluj.ro/,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999897244/101136216,2026-03-24 16:16:58,1918511,15,participant,423750.0,423750.0,423750.0,false,,HORIZON
101136216,HEDGE-IoT,999876486,HR57029260362,SVEUCILISTE U ZAGREBU FAKULTET ELEKTROTEHNIKE I RACUNARSTVA,UNIZG-FER,false,HES,UNSKA 3,10000,ZAGREB,HR,HR050,"45.8010282,15.9708835",http://www.fer.unizg.hr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999876486/101136216,2026-03-24 16:16:58,1910132,40,participant,125312.5,125312.5,0.0,false,,HORIZON
101136216,HEDGE-IoT,895823519,BE0731852231,ELIA TRANSMISSION BELGIUM,,false,PRC,BOULEVARD DE L'EMPEREUR 20,1000,Bruxelles / Brussel,BE,BE100,"50.8428965,4.3538179",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/895823519/101136216,2026-03-24 16:16:58,1969380,13,participant,117250.0,117250.0,167500.0,false,,HORIZON
101136216,HEDGE-IoT,884047428,IT17640171009,CYBERSOCIAL LAB SRL IMPRESA SOCIALE,CYBERSOCIAL LAB,true,REC,VIA GIUSEPPE VASI 18/A,00162,ROMA,IT,ITI43,"41.86497555,12.47253406033654",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/884047428/101136216,2026-03-24 16:16:58,1988874,44,participant,217226.55,217226.55,0.0,false,,HORIZON
101136216,HEDGE-IoT,953032082,EL094532827,DIACHEIRISTIS ELLINIKOU DIKTYOU DIANOMIS ELEKTRIKIS ENERGEIAS AE,HELLENIC ELECTRICITY DISTRIBUTION NETWORK OPERATOR (DEDDIE/HEDNO),false,PRC,PERRAIVOU 20 KALLIRROIS ODOS 5,117 43,ATHINA,EL,EL303,"37.9841493,23.7279843",https://www.deddie.gr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/953032082/101136216,2026-03-24 16:16:58,1942589,23,participant,380625.0,380625.0,543750.0,false,,HORIZON
101136216,HEDGE-IoT,902999288,FI28445618,TAMPEREEN KORKEAKOULUSAATIO SR,TAMPERE UNIVERSITY,false,HES,KALEVANTIE 4,33100,TAMPERE,FI,FI19B,"61.49412325,23.779206777676293",http://www.tuni.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/902999288/101136216,2026-03-24 16:16:58,1955959,7,participant,772222.5,772222.5,0.0,false,,HORIZON
101136216,HEDGE-IoT,999486352,PT503264032,REN - REDE ELECTRICA NACIONAL SA,REN,false,PRC,AVENIDA ESTADOS UNIDOS DA AMERICA 55/12,1749 061,Lisboa,PT,PT1A0,"38.7077507,-9.1365919",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999486352/101136216,2026-03-24 16:16:58,1937951,35,participant,133525.0,133525.0,190750.0,false,,HORIZON
101136216,HEDGE-IoT,900885658,IE3629141FH,F6S NETWORK IRELAND LIMITED,F6S IE,true,PRC,WORK HUB 77 CAMDEN STREET,D02 XE80,LOWER DUBLIN,IE,IE061,"53.3497645,-6.2602732",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/900885658/101136216,2026-03-24 16:16:58,1961469,17,participant,203962.5,203962.5,291375.0,false,,HORIZON
101136216,HEDGE-IoT,902763190,EL801001623,ELLINIKO HRIMATISTIRIO ENERGEIAS,HELLENIC ENERGY EXCHANGE,false,PRC,LEOFOROS ATHINON 110,104 42,ATHENS,EL,EL303,"37.9715141,23.726649846307154",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/902763190/101136216,2026-03-24 16:16:58,1962736,25,participant,280000.0,280000.0,400000.0,false,,HORIZON
101136216,HEDGE-IoT,901398691,EL801143176,QUE TECHNOLOGIES KEFALAIOUCHIKI ETAIREIA,QUE,true,PRC,GRAMMOY & KIFISSIAS AVE 119,151 24,MAROUSI ATTIKIS,EL,EL301,"38.017772050000005,23.754216180740872",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/901398691/101136216,2026-03-24 16:16:58,1960650,27,participant,327250.0,327250.0,467500.0,false,,HORIZON
101136216,HEDGE-IoT,929135453,NL854818698B01,VOLKERWESSELS ICITY B.V.,VOLKERWESSELS ICITY B.V.,false,PRC,REGGESINGEL 4,7460 AJ,Rijssen,NL,NL213,"52.3171104,6.531426",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/929135453/101136216,2026-03-24 16:16:58,1959275,31,participant,0.0,0.0,0.0,true,,HORIZON
101136216,HEDGE-IoT,999617884,FR37341120749,TRIALOG,,true,PRC,25 RUE DU GENERAL FOY,75008,Paris,FR,FR101,"48.8789325,2.317382",https://www.trialog.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999617884/101136216,2026-03-24 16:16:58,1913305,9,participant,494375.0,494375.0,706250.0,false,,HORIZON
101136216,HEDGE-IoT,915041547,IT08547501216,CYBERETHICS LAB SRLS,CyberEthics Lab.,true,PRC,CORSO CESARE BATTISTI 69,80024,CARDITO,IT,ITF33,"40.943796,14.2973383",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/915041547/101136216,2026-03-24 16:16:58,1946980,10,participant,66710.95,66710.95,0.0,true,,HORIZON
101136216,HEDGE-IoT,939128878,EL997309708,CLUSTER VIOOIKONOMIAS KAI PERIVALLONTOS DYTIKIS MAKEDONIAS,CLUBE,true,OTH,ZEP AREA,501 00,KOZANI,EL,EL531,"40.4780248,21.6341232",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/939128878/101136216,2026-03-24 16:16:58,2429228,16,participant,391595.0,391595.0,391595.0,false,,HORIZON
101136216,HEDGE-IoT,999960488,IT05724831002,ENGINEERING - INGEGNERIA INFORMATICA SPA,ENG,false,PRC,PIAZZALE DELL'AGRICOLTURA 24,00144,ROMA,IT,ITI43,"41.81435465,12.226936957567165",https://www.eng.it,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999960488/101136216,2026-03-24 16:16:58,1909459,3,participant,0.0,0.0,0.0,true,,HORIZON
101136216,HEDGE-IoT,998079755,SI20874731,ELES DOO OPERATER KOMBINIRANEGA PRENOSNEGA IN DISTRIBUCIJSKEGA ELEKTROENERGETSKEGA OMREZJA,"ELES, d.o.o.",false,PRC,HAJDRIHOVA ULICA 2,1000,LJUBLJANA,SI,SI041,"46.0450979,14.4908464",https://www.eles.si,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998079755/101136216,2026-03-24 16:16:58,1912488,37,participant,131250.0,131250.0,187500.0,false,,HORIZON
101136216,HEDGE-IoT,999654356,EL090162593,EREVNITIKO PANEPISTIMIAKO INSTITOUTO SYSTIMATON EPIKOINONION KAI YPOLOGISTON,RESEARCH UNIVERSITY INSTITUTE OF COMMUNICATION AND COMPUTER SYSTEMS,false,REC,PATISION 42,106 82,ATHINA,EL,EL303,"39.591621450000005,21.2955477",http://www.iccs.gr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999654356/101136216,2026-03-24 16:16:58,1917133,4,participant,720875.0,720875.0,720875.0,false,,HORIZON
101136216,HEDGE-IoT,936198508,IT02094420680,APIO S.R.L.,APIO S.R.L.,true,PRC,VIA ROMA 27,65122,Pescara,IT,ITF13,"45.2167538,9.2578317",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/936198508/101136216,2026-03-24 16:16:58,1959810,29,participant,184275.0,184275.0,263250.0,false,,HORIZON
101136216,HEDGE-IoT,890858865,SI53690494,OPERATO DOO,,false,PRC,BARVARSKA ULICA 7,2000,Maribor,SI,SI032,"46.5601052,15.6460038",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/890858865/101136216,2026-03-24 16:16:58,1976872,39,participant,136456.25,136456.25,0.0,false,,HORIZON
101136216,HEDGE-IoT,953977056,EL099877486,INDEPENDENT POWER TRANSMISSION OPERATOR SA,IPTO or ADMIE,false,PRC,Dyrrachiou str. & Kifisou  89,104 43,ATHENS,EL,EL303,"38.2636612,22.0576191",https://www.admie.gr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/953977056/101136216,2026-03-24 16:16:58,1923686,24,participant,280000.0,280000.0,400000.0,false,,HORIZON
101136216,HEDGE-IoT,882829108,NL859408255B01,ARNHEMS BUITEN BV,,true,PRC,UTRECHTSEWEG 310 B04,6812AR,ARNHEM,NL,NL226,"51.9850889,5.8679805",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/882829108/101136216,2026-03-24 16:16:58,1985498,32,participant,1000081.25,1000081.25,0.0,false,,HORIZON
101136216,HEDGE-IoT,998132135,HR13148821633,HRVATSKI OPERATOR PRIJENOSNOG SUSTAVA D.D.,CROATIAN TRANSMISSION SYSTEM OPERATOR DD,false,PRC,KUPSKA 4,10000,Zagreb,HR,HR050,"45.8013045,15.9689502",https://www.hep.hr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998132135/101136216,2026-03-24 16:16:58,2114302,14,participant,67375.0,67375.0,96250.0,false,,HORIZON
101070262,Waterverse,888875312,FI23573290,KEYPRO OY,KEYPRO OY,true,PRC,TAKKATIE 1,00370,HELSINKI,FI,FI1B1,"60.2216997,24.8612025",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/888875312/101070262,2026-03-24 16:11:02,1975998,13,participant,148400.0,148400.0,212000.0,false,,HORIZON
101070262,Waterverse,998279769,NL814938474B01,KWR WATER BV,KWR,false,REC,GRONINGENHAVEN 7,3433 PE,NIEUWEGEIN,NL,NL350,"52.0186579,5.1085107",http://www.kwrwater.nl,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998279769/101070262,2026-03-24 16:11:02,1910350,4,participant,354937.5,354937.5,0.0,false,,HORIZON
101070262,Waterverse,999864555,GB142047795,THE UNIVERSITY OF EXETER,UNEXE,false,HES,THE QUEEN'S DRIVE NORTHCOTE HOUSE,EX4 4QJ,Exeter,UK,UKK43,"50.7256471,-3.526661",http://www.exeter.ac.uk/,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999864555/101070262,2026-03-24 16:11:02,1906872,16,associatedPartner,0.0,0.0,0.0,false,,HORIZON
101070262,Waterverse,876648171,CY60072118L,Eparchiakos Organismos Aftodioikisis Lemesou,LIMASSOL DISTRICT LOCAL  GOVERNMENT ORGANISATION,false,PUB,"FRANKLIN ROOSEVELT 66-76, LIMASSOL",3012,LIMASSOL,CY,CY000,"34.6875917,33.06549395148737",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/876648171/101070262,2026-03-24 16:11:02,1990212,14,participant,140312.5,140312.5,0.0,false,,HORIZON
101070262,Waterverse,891574337,DE265537270,HST SYSTEMTECHNIK GMBH & CO. KG,,false,PRC,HEINRICHSTHALER STRASSE 8,59872,Meschede,DE,DEA57,"51.35063375,8.320393004193015",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/891574337/101070262,2026-03-24 16:11:02,1976003,15,participant,155750.0,155750.0,222500.0,false,,HORIZON
101070262,Waterverse,998802502,EL099785242,ETHNIKO KENTRO EREVNAS KAI TECHNOLOGIKIS ANAPTYXIS,CENTRE FOR RESEARCH AND TECHNOLOGY HELLAS CERTH,false,REC,CHARILAOU THERMI ROAD 6 KM,570 01,THERMI THESSALONIKI,EL,EL522,"40.5472188,23.0219745",https://www.certh.gr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998802502/101070262,2026-03-24 16:11:02,1907101,1,coordinator,731000.0,731000.0,731000.0,false,,HORIZON
101070262,Waterverse,932760440,FI26473754,TEKNOLOGIAN TUTKIMUSKESKUS VTT OY,VTT,false,REC,TEKNIIKANTIE 21,02150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101070262,2026-03-24 16:11:02,2104951,5,participant,410169.0,410169.0,410169.0,false,,HORIZON
101070262,Waterverse,947977218,ESG93217743,FUNDACION CENTRO ANDALUZ DE INVESTIGACIONES DEL AGUA,,false,OTH,CALLE PERIODISTA FEDERICO ALBA 7,29620,TORREMOLINOS (MALAGA),ES,ES617,"36.6114255,-4.528941",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/947977218/101070262,2026-03-24 16:11:02,2417003,2,thirdParty,0.0,80625.0,0.0,false,,HORIZON
101070262,Waterverse,912924813,NL009424945B01,NV PWN WATERLEIDINGBEDRIJF NOORD-HOLLAND,,false,PRC,RIJKSWEG 501,1991 AS,Velserbroek,NL,NL323,"52.4302656,4.6476477",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/912924813/101070262,2026-03-24 16:11:02,3146292,11,participant,141225.0,141225.0,201750.0,false,,HORIZON
101070262,Waterverse,893067458,ESA41461856,HIDRALIA GESTION INTEGRAL DE AGUAS DE ANDALUCIA SA,,false,PRC,CALLE ALISIOS 1,41012,SEVILLA,ES,ES618,"37.938437050000005,-5.761368237982952",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/893067458/101070262,2026-03-24 16:11:02,1975993,12,participant,132689.0,132689.0,0.0,false,,HORIZON
101070262,Waterverse,919308965,DE309937516,FIWARE FOUNDATION EV,,false,OTH,FRANKLINSTRASSE 13 A,10587,Berlin,DE,DE300,"52.5221944,13.3286309",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/919308965/101070262,2026-03-24 16:11:02,2900193,10,participant,275000.0,275000.0,275000.0,false,,HORIZON
101070262,Waterverse,998224285,ESG64386626,"CETAQUA, CENTRO TECNOLOGICO DEL AGUA, FUNDACION PRIVADA",CETAQUA,false,REC,CARRETERA D'ESPLUGUES 75 LOCAL 1-2,08940,Cornella de Llobregat,ES,ES511,"41.355724,2.0706225",http://www.cetaqua.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998224285/101070262,2026-03-24 16:11:02,1915621,2,participant,453750.0,373125.0,453750.0,false,,HORIZON
101070262,Waterverse,952516430,BE0893349907,WATER EUROPE,,false,OTH,BOULEVARD LOUIS SCHMIDT 29,1040,BRUXELLES,BE,BE100,"50.85118730000001,4.402094487601388",https://www.wsstp.eu,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/952516430/101070262,2026-03-24 16:11:02,2214465,9,participant,166989.4,166989.4,0.0,false,,HORIZON
101070262,Waterverse,928030235,ESG66210345,FUNDACIO EURECAT,EURECAT,false,REC,AVENIDA UNIVERSITAT AUTONOMA 23,08290,Cerdanyola Del Valles (Barcelona),ES,ES511,"41.4910324,2.1374969",http://www.eurecat.org/,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/928030235/101070262,2026-03-24 16:11:02,2284307,3,participant,243625.0,243625.0,243625.0,false,,HORIZON
101070262,Waterverse,999960488,IT05724831002,ENGINEERING - INGEGNERIA INFORMATICA SPA,ENG,false,PRC,PIAZZALE DELL'AGRICOLTURA 24,00144,ROMA,IT,ITI43,"41.81435465,12.226936957567165",https://www.eng.it,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999960488/101070262,2026-03-24 16:11:02,1909459,6,participant,564637.5,564637.5,806625.0,false,,HORIZON
101070262,Waterverse,952026095,GB540465165,SOUTH WEST WATER LIMITED,SWW,false,PRC,PENINSULA HOUSE RYDON LANE,EX2 7HR,Exeter,UK,UKK43,"50.7256471,-3.526661",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/952026095/101070262,2026-03-24 16:11:02,2517100,17,associatedPartner,0.0,0.0,0.0,false,,HORIZON
101070262,Waterverse,917899070,CY10357733U,PHOEBE RESEARCH AND INNOVATION LTD,PHOEBE Innovations,true,PRC,"24 Promitheos str., Flat 102, Aglantzia",2113,NICOSIA,CY,CY000,"35.1739302,33.364726",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/917899070/101070262,2026-03-24 16:11:02,2955381,7,participant,299687.5,299687.5,428125.0,false,,HORIZON
101070262,Waterverse,972455847,FR10524029469,EGM,EGM  SAS,true,PRC,TRAVERSE DES BRUCS AREP CENTER,06560,VALBONNE,FR,FRL03,"43.641141,7.0086255",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/972455847/101070262,2026-03-24 16:11:02,2370896,8,participant,292337.5,292337.5,417625.0,false,,HORIZON
101070069,DataBri-X,985390312,EL099936189,NOVA TELECOMMUNICATIONS & MEDIA SINGLE MEMBER SA,NOVA SMSA,false,PRC,LEOFOROS ATHINON 106,104 42,ATHINA,EL,EL303,"37.9843585,23.714503",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/985390312/101070069,2025-12-29 11:31:21,1980801,3,participant,334687.5,334687.5,478125.0,false,,HORIZON
101070069,DataBri-X,923034638,DE813093476,NICOS AKTIENGESELLSCHAFT,,true,PRC,ROBERT-BOSCH-STR 17A,48153,MUNSTER,DE,DEA33,"51.938028,7.6357601",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/923034638/101070069,2025-12-29 11:31:21,1976958,13,participant,72187.5,72187.5,103125.0,false,,HORIZON
101070069,DataBri-X,919489191,,INTERNATIONAL DATA SPACES EV,INTERNATIONAL DATA SPACES ASSOCIATION IDSA,false,REC,EMIL FIGGE STRASSE 80,44227,DORTMUND,DE,DEA52,"52.5205974,13.401979511988369",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/919489191/101070069,2025-12-29 11:31:21,3099713,11,participant,302500.0,302500.0,302500.0,false,,HORIZON
